,ID,Name,Nationality,Club,Position,Preferred Foot,Value,Wage,Age,International Reputation,Crossing,HeadingAccuracy,Dribbling,LongPassing,BallControl,Agility,Stamina,Interceptions,Penalties,Overall
16003,227682,G. Lapslie,England,Charlton Athletic,CM,Right,240K,1000,20,1,30,40,58,61,61,63,34,57,44,58
16004,237922,M. Gonzalez,Chile,CD Everton de Viña del Mar,GK,Right,170K,1000,20,1,14,16,12,19,13,38,19,13,30,58
16005,243810,L. Ingolotti,Argentina,Club Atlético Aldosivi,GK,Right,240K,1000,18,1,13,12,10,17,12,39,30,12,17,58
16006,244578,G. Pozos,Mexico,Club León,GK,Right,120K,3000,25,1,11,13,8,24,17,42,16,6,13,58
16007,227427,A. Aliev,Russia,Dalkurd FF,ST,Right,180K,1000,21,1,27,63,52,28,52,46,55,21,60,58
16008,245347,M. Bauer,Germany,SpVgg Greuther Fürth,CB,Right,240K,1000,18,1,31,66,28,40,39,45,56,50,37,58
16009,185187,B. Sielewski,Poland,Wisła Płock,CB,Right,50K,1000,33,1,36,57,47,53,54,56,42,55,52,58
16010,239460,A. Talal,Morocco,US Orléans Loiret Football,CDM,Left,180K,1000,22,1,48,42,60,56,58,61,57,54,50,58
16011,244068,K. Schlotterbeck,Germany,SC Freiburg,CB,Left,180K,2000,21,1,24,57,36,45,42,54,34,55,39,58
16012,245092,G. Kilama,Cameroon,Chamois Niortais Football Club,LB,Left,210K,1000,19,1,54,49,53,50,58,71,59,57,44,58
16013,220774,J. Debayo,Nigeria,Cheltenham Town,LB,Left,160K,1000,21,1,47,59,51,35,49,65,67,57,48,58
16014,237158,B. Chapman,England,Gillingham,CM,Right,190K,1000,19,1,39,49,62,58,60,81,85,55,38,58
16015,245863,V. Gendrey,France,Amiens SC,RB,Right,180K,1000,18,1,51,48,64,35,57,58,62,56,45,58
16016,224616,Li Shenglong,China PR,Shanghai SIPG FC,ST,Right,160K,2000,25,1,53,55,56,45,53,67,51,17,62,58
16017,238952,M. Schlegel,Germany,FC Carl Zeiss Jena,LM,Left,210K,1000,21,1,61,44,54,51,60,62,72,35,48,58
16018,240745,S. Quigley,England,Port Vale,ST,Right,160K,2000,25,1,27,67,46,28,47,49,56,16,51,58
16019,244073,Y. Bangsow,Germany,Eintracht Braunschweig,GK,Right,170K,1000,20,1,14,12,10,20,20,27,25,7,16,58
16020,199018,M. Leahy,Republic of Ireland,St. Patrick's Athletic,CB,Right,110K,1000,29,1,20,58,20,39,35,33,68,54,23,58
16021,229995,S. Solli,Norway,Ranheim Fotball,RW,Right,190K,1000,20,1,54,49,56,57,61,67,68,26,52,58
16022,244331,M. Firlej,Poland,Korona Kielce,ST,Right,180K,1000,21,1,45,50,58,51,61,59,58,24,56,58
16023,204396,H. Bos,Netherlands,FC Emmen,CM,Right,150K,1000,25,1,52,49,62,55,63,73,42,48,63,58
16024,236653,J. Bird,England,Barnsley,CM,Right,190K,1000,20,1,45,50,57,57,60,70,75,51,41,58
16025,244589,V. Arveladze,Georgia,Korona Kielce,ST,Right,180K,1000,20,1,32,58,58,32,57,57,50,18,60,58
16026,232560,K. Kirihata,Japan,Kashiwa Reysol,GK,Right,80K,1000,31,1,13,13,7,22,13,21,14,13,17,58
16027,239984,A. Penny,Wales,Hamilton Academical FC,CB,Right,200K,1000,21,1,20,52,24,28,32,62,62,61,31,58
16028,244592,J. von Moos,Switzerland,FC Basel 1893,ST,Left,280K,2000,17,1,30,58,47,32,58,75,71,12,66,58
16029,221809,G. Boylan,Republic of Ireland,Sligo Rovers,RB,Right,160K,1000,22,1,51,52,50,38,52,58,76,52,35,58
16030,232817,I. Chicco,Argentina,Club Atlético Colón,GK,Right,160K,1000,22,1,8,14,12,18,15,43,24,10,21,58
16031,243825,H. Arslan,Turkey,BB Erzurumspor,LB,Left,100K,2000,29,1,40,51,63,26,36,57,63,60,48,58
16032,246385,A. Nalic,Sweden,Malmö FF,CAM,Right,250K,1000,20,1,44,46,61,45,61,63,65,47,38,58
16033,235122,D. Rodríguez,Mexico,U.N.A.M.,CB,Right,220K,2000,20,1,35,52,41,33,34,58,59,53,48,58
16034,244082,S. Karweina,Germany,VfL Sportfreunde Lotte,ST,Right,210K,1000,19,1,45,53,58,33,55,75,52,16,55,58
16035,245362,Fabio,Brazil,Örebro SK,CB,Right,160K,1000,22,1,36,47,34,33,33,43,62,51,25,58
16036,220019,M. Harness,England,Burton Albion,RM,Right,170K,1000,22,1,61,37,62,50,60,77,51,16,50,58
16037,230003,C. Rzonca,England,Zagłębie Sosnowiec,CAM,Right,180K,1000,21,1,42,35,62,55,59,68,66,31,46,58
16038,242548,A. Manzur,Argentina,Godoy Cruz,CM,Right,250K,1000,17,1,39,52,56,61,53,51,62,40,53,58
16039,238197,S. Bone,England,Shamrock Rovers,CDM,Right,250K,1000,19,1,48,49,59,60,63,43,55,54,30,58
16040,246133,T. Sopacua,Netherlands,FC Groningen,RB,Right,170K,1000,18,1,55,45,60,34,50,59,59,59,44,58
16041,232566,H. Takimoto,Japan,Kashiwa Reysol,GK,Right,160K,1000,21,1,12,13,8,21,19,22,17,16,15,58
16042,192120,Geng Xiaofeng,China PR,Hebei China Fortune FC,GK,Right,80K,2000,30,1,17,10,12,42,20,35,35,12,15,58
16043,215418,M. Soldo,Austria,Wolfsberger AC,GK,Right,180K,1000,21,1,11,11,14,24,26,25,40,18,10,58
16044,232314,K. Petratos,Australia,Newcastle Jets,LM,Right,210K,1000,20,1,51,39,58,56,56,68,53,36,63,58
16045,234106,N. Giménez,Argentina,Rosario Central,RB,Right,220K,2000,21,1,52,55,55,55,44,60,65,56,38,58
16046,243066,Wang Xiaole,China PR,Beijing Sinobo Guoan FC,CM,Right,200K,2000,21,1,56,53,58,62,62,70,59,38,54,58
16047,244090,L. Schaffran,Germany,SpVgg Greuther Fürth,GK,Right,170K,1000,19,1,11,15,10,22,19,25,20,9,12,58
16048,230779,A. Fox,England,Grimsby Town,LB,Left,130K,2000,25,1,55,56,53,55,55,66,61,58,39,58
16049,236923,R. Cooney,England,Bury,RWB,Right,170K,1000,18,1,63,43,53,58,56,64,52,58,48,58
16050,242555,N. Samayoa,Guatemala,New England Revolution,CB,Right,170K,1000,22,1,22,61,28,40,37,40,57,55,39,58
16051,188795,A. Soukouna,France,AS Béziers,ST,Right,130K,1000,28,1,31,48,58,48,53,71,65,29,38,58
16052,242300,I. Bolaño,Argentina,Club Atlético Tigre,RM,Right,280K,2000,20,1,60,51,54,52,53,75,50,34,59,58
16053,232829,K. Ogawa,Japan,Júbilo Iwata,ST,Right,220K,1000,20,1,23,54,52,24,50,60,60,12,58,58
16054,194430,K. Fegrouche,Morocco,IK Sirius,GK,Right,20K,1000,36,1,21,24,21,22,17,33,43,12,25,58
16055,222335,Lee Ho Seok,Korea Republic,Sangju Sangmu FC,CM,Right,140K,1000,27,1,43,54,56,59,55,73,42,45,51,58
16056,235135,H. Balic,Bosnia Herzegovina,SKN St. Pölten,LW,Right,170K,2000,22,1,56,38,62,51,61,56,64,25,50,58
16057,229504,F. Lauenborg,Denmark,Randers FC,CM,Right,190K,1000,21,1,44,35,57,57,59,70,55,47,49,58
16058,242560,K. Saka,Japan,Shonan Bellmare,CB,Right,150K,1000,23,1,46,54,28,32,33,53,58,53,37,58
16059,202881,K. Buckley,Republic of Ireland,Bohemian FC,RDM,Right,130K,1000,26,1,57,55,57,56,57,63,72,58,57,58
16060,234881,L. Scott,Australia,Western Sydney Wanderers,ST,Right,210K,1000,21,1,41,53,55,26,56,68,69,25,54,58
16061,229252,A. Torres,Mexico,Guadalajara,GK,Right,170K,3000,22,1,14,13,14,38,20,58,38,12,25,58
16062,226438,S. McMann,Scotland,Hamilton Academical FC,LB,Right,170K,1000,21,1,50,56,60,28,55,67,71,56,36,58
16063,245382,A. Rosteghin,Italy,Cittadella,GK,Left,210K,1000,18,1,11,14,9,30,17,29,19,19,21,58
16064,237703,A. Wheeler-Omiunu,United States,Atlanta United,CM,Right,170K,1000,23,1,42,49,53,59,59,72,62,56,58,58
16065,238983,N. Awuku,Germany,Holstein Kiel,ST,Right,260K,1000,18,1,52,53,57,28,58,67,54,13,49,58
16066,244615,B. García,Mexico,Club Tijuana,LM,Left,190K,2000,20,1,62,59,57,63,48,61,68,41,58,58
16067,244360,D. Riccardi,Italy,Lecce,CB,Right,190K,1000,22,1,26,45,32,28,43,41,54,52,37,58
16068,240779,M. Meli,Italy,Fiorentina,RW,Right,260K,4000,18,1,58,43,64,45,69,58,36,23,69,58
16069,242315,D. Petersson,Sweden,Trelleborgs FF,GK,Right,120K,1000,23,1,11,13,9,30,19,41,17,28,14,58
16070,244107,E. Pauchet,France,Chamois Niortais Football Club,GK,Right,150K,1000,21,1,11,14,10,23,14,27,22,13,12,58
16071,137356,S. Farelli,Italy,Pescara,GK,Right,30K,1000,35,1,18,14,11,23,20,42,32,19,11,58
16072,239500,E. Gründemann,Germany,FC Hansa Rostock,GK,Right,230K,1000,19,1,7,7,6,23,19,36,18,14,5,58
16073,238733,M. Ludwig,Germany,Hallescher FC,ST,Right,220K,1000,19,1,41,54,52,53,58,69,79,30,52,58
16074,246157,E. Pletinckx,Belgium,SV Zulte-Waregem,CB,Right,230K,1000,17,1,31,66,31,25,28,41,63,52,34,58
16075,242318,A. Elyounoussi,Norway,Sarpsborg 08 FF,LM,Right,270K,1000,19,1,46,41,61,53,57,80,57,24,44,58
16076,243854,M. Simakan,France,RC Strasbourg Alsace,CB,Right,180K,1000,18,1,30,56,31,35,33,36,63,53,39,58
16077,244878,G. Kyrnats,Russia,PFC CSKA Moscow,GK,Right,160K,1000,20,1,12,11,9,27,10,32,24,8,16,58
16078,232591,S. Hiramatsu,Japan,V-Varen Nagasaki,ST,Right,160K,1000,25,1,34,59,52,26,57,53,59,10,59,58
16079,242831,N. Gómez,Argentina,Rosario Central,RB,Right,150K,2000,21,1,55,50,65,31,56,59,59,56,40,58
16080,202128,N. Ralph,England,Dundee FC,LB,Left,140K,1000,25,1,57,48,56,54,55,81,54,52,45,58
16081,241552,J. Italiano,Australia,Perth Glory,LM,Right,280K,1000,16,1,43,36,59,57,56,72,57,22,40,58
16082,220306,A. Ceesay,Gambia,FC Zürich,LW,Left,170K,2000,24,1,47,62,55,32,59,63,60,17,59,58
16083,226450,M. Awaji,Saudi Arabia,Al Shabab,GK,Right,130K,3000,23,1,18,21,17,24,18,36,27,14,19,58
16084,236946,N. Baeza,Chile,CD Huachipato,LB,Right,150K,1000,21,1,45,46,55,58,61,61,67,58,42,58
16085,222867,C. Ross,Chile,Unión Española,LB,Left,150K,1000,24,1,51,43,49,35,48,62,60,50,39,58
16086,241299,Yuan Mincheng,China PR,Chongqing Dangdai Lifan FC SWM Team,RCB,Right,160K,1000,22,1,30,48,26,24,29,35,69,55,35,58
16087,242579,C. Baldovino,Colombia,Alianza Petrolera,GK,Right,230K,1000,21,1,14,10,7,17,19,28,17,9,19,58
16088,220564,M. Rudakov,Russia,HJK Helsinki,GK,Right,180K,1000,22,1,14,18,19,20,20,25,27,22,22,58
16089,221845,Han Rongze,China PR,Shandong Luneng TaiShan FC,GK,Right,120K,2000,25,1,17,14,19,22,18,32,33,19,19,58
16090,236437,J. Sbarra,England,Burton Albion,CAM,Right,270K,1000,19,1,44,49,58,57,57,67,67,45,59,58
16091,244885,F. Marín,Argentina,Club Atlético Huracán,CDM,Right,180K,2000,20,1,49,44,54,51,57,61,73,57,47,58
16092,241046,J. Romero,Argentina,Atlético Tucumán,ST,Right,280K,1000,17,1,46,54,52,39,55,70,53,24,61,58
16093,245142,R. Borkała,Poland,Piast Gliwice,RM,Right,270K,1000,19,1,45,40,61,65,60,65,48,28,52,58
16094,233367,P. Magnon,France,Stade Brestois 29,RM,Right,180K,1000,22,1,59,49,64,55,59,57,64,29,59,58
16095,240791,Marcos Lavín,Spain,Córdoba CF,GK,Right,170K,1000,21,1,13,14,7,23,19,26,18,12,11,58
16096,225176,C. Quenum,France,Valenciennes FC,LB,Left,140K,1000,25,1,28,53,36,27,40,47,65,57,36,58
16097,242584,Y. Akiyama,Japan,Nagoya Grampus,LM,Right,150K,1000,23,1,61,40,62,54,60,69,61,56,51,58
16098,240025,S. Parlati,Italy,Ascoli,CM,Right,230K,1000,21,1,55,28,56,63,61,72,66,40,38,58
16099,242841,A. Appiah,England,Nottingham Forest,RW,Left,280K,4000,17,1,30,44,64,39,54,91,51,19,67,58
16100,227738,L. Klemenz,Poland,Jagiellonia Białystok,CB,Right,170K,1000,22,1,29,51,26,39,42,39,58,54,36,58
16101,236955,P. Tomczyk,Poland,Lech Poznań,ST,Right,180K,1000,20,1,28,51,48,29,51,69,60,14,54,58
16102,238491,A. Oteh,England,Queens Park Rangers,ST,Right,280K,1000,19,1,38,57,53,39,52,66,58,16,61,58
16103,242587,K. Hattanda,Japan,Nagoya Grampus,CAM,Right,130K,1000,28,1,55,36,56,57,57,68,49,24,51,58
16104,241821,M. Bayo,France,Clermont Foot 63,ST,Right,200K,1000,20,1,49,52,53,45,57,61,55,18,67,58
16105,228510,H. Hyseni,Germany, SSV Jahn Regensburg,ST,Right,160K,2000,25,1,29,63,57,30,54,45,62,23,62,58
16106,231582,N. D'Agostino,Australia,Brisbane Roar,ST,Right,210K,1000,20,1,47,51,54,40,54,78,36,18,54,58
16107,235166,M. Jeahze,Sweden,IF Brommapojkarna,LB,Left,150K,1000,21,1,58,40,58,50,56,77,67,54,35,58
16108,241566,N. Gallardo,Argentina,River Plate,LB,Left,220K,2000,20,1,61,49,68,49,55,50,61,51,47,58
16109,245150,C. Trejo,Mexico,Club Atlas,ST,Right,260K,2000,18,1,41,61,54,39,56,58,58,14,73,58
16110,243871,S. High,England,Huddersfield Town,CM,Right,250K,3000,17,1,57,48,62,61,64,58,32,29,63,58
16111,236960,L. Maniero,Italy,Cittadella,CM,Right,270K,1000,19,1,59,44,56,59,61,68,54,54,51,58
16112,243872,M. Obiero,England,Huddersfield Town,ST,Right,250K,3000,17,1,43,63,55,42,56,58,50,22,65,58
16113,233377,C. Maycock,England,Macclesfield Town,CDM,Right,180K,1000,20,1,41,44,55,59,57,51,62,46,39,58
16114,236961,T. Attis,Argentina,Belgrano de Córdoba,ST,Right,260K,1000,18,1,39,52,49,43,57,59,65,15,68,58
16115,244642,A. Tecpanécatl,Mexico,Puebla FC,RW,Right,210K,1000,20,1,51,49,68,40,64,63,46,25,64,58
16116,245410,M. Talbi,France,Çaykur Rizespor,CB,Right,250K,1000,20,1,27,57,32,38,44,47,55,52,41,58
16117,243363,E. Herrera,Colombia,Independiente Santa Fe,LB,Right,240K,1000,19,1,53,42,60,47,57,67,75,53,52,58
16118,244899,J. Veyna,Mexico,Club Necaxa,CDM,Right,140K,2000,23,1,49,55,60,62,60,54,46,47,51,58
16119,224421,M. Reinthaler,Italy,FC Hansa Rostock,CM,Right,170K,1000,23,1,48,61,54,60,61,51,63,53,52,58
16120,243878,R. Benz,Germany,KFC Uerdingen 05,GK,Right,140K,1000,22,1,10,11,9,24,12,29,24,10,13,58
16121,207528,R. Fitzsimons,England,Notts County,GK,Right,130K,2000,24,1,13,14,14,22,19,38,27,19,19,58
16122,226728,L. Desmond,Republic of Ireland,St. Patrick's Athletic,LCB,Left,150K,1000,23,1,53,58,60,55,57,61,71,54,52,58
16123,242600,N. Strunck,Denmark,FC Nordsjælland,CM,Right,230K,1000,18,1,38,49,56,54,61,71,64,46,41,58
16124,237225,H. Arellano,United States,LA Galaxy,CB,Left,200K,1000,20,1,28,55,43,51,49,48,69,57,51,58
16125,237737,M. Sevimler,Turkey,Alanyaspor,ST,Right,280K,1000,19,1,35,60,55,36,56,54,56,19,70,58
16126,242346,D. Becker,Argentina,Rosario Central,CM,Left,200K,2000,20,1,55,60,57,61,58,56,64,48,51,58
16127,243626,Kim Jung Ho,Korea Republic,Incheon United FC,CB,Right,150K,1000,23,1,20,60,45,23,47,62,56,52,30,58
16128,228779,B. Barclay,England,Brighton & Hove Albion,CB,Right,180K,4000,21,1,18,63,37,40,56,51,31,56,22,58
16129,242603,H. Marcelin,France,AJ Auxerre,CB,Left,240K,1000,18,1,22,61,27,45,31,31,51,46,35,58
16130,243371,M. Jørgensen,Denmark,Odense Boldklub,ST,Right,250K,1000,17,1,31,50,58,32,59,72,55,15,52,58
16131,213676,M. Beeney,England,Sligo Rovers,GK,Right,140K,1000,22,1,15,17,15,26,23,33,32,19,28,58
16132,242092,R. Alm,Sweden,IF Brommapojkarna,RW,Right,170K,1000,22,1,48,36,59,54,57,67,60,36,52,58
16133,244140,A. Bakir,Germany,Borussia Dortmund,RM,Right,250K,3000,17,1,61,43,65,54,64,69,49,22,49,58
16134,243885,M. Bassouamina,France,AS Nancy Lorraine,LW,Right,220K,1000,20,1,47,54,64,33,53,59,53,19,61,58
16135,245165,S. Bose,India,,LB,Left,0,0,22,1,44,53,53,29,42,58,66,59,21,58
16136,242094,Maikel,Spain,IF Brommapojkarna,CAM,Right,130K,1000,28,1,56,49,59,58,58,57,69,45,40,58
16137,238767,J. Urzúa,Chile,CD Huachipato,RCM,Right,260K,1000,18,1,47,44,58,52,58,56,50,29,44,58
16138,239023,B. Wiles,England,Rotherham United,CAM,Right,240K,2000,19,1,50,45,57,58,60,72,70,27,47,58
16139,212912,Park Ji Soo,Korea Republic,Gyeongnam FC,LB,Right,160K,1000,24,1,35,74,57,60,58,59,70,51,38,58
16140,243121,D. Liszka,Poland,Górnik Zabrze,LM,Left,190K,1000,18,1,58,41,58,46,57,81,56,51,37,58
16141,245426,M. Kumbulla,Albania,Hellas Verona,CB,Right,240K,1000,18,1,30,59,29,31,30,45,64,55,30,58
16142,228019,Cao Ziheng,China PR,Changchun Yatai FC,ST,Right,180K,2000,23,1,28,49,53,53,52,76,66,34,59,58
16143,241332,Zhang Huachen,China PR,Shanghai SIPG FC,CDM,Right,160K,2000,20,1,43,49,49,57,53,74,58,57,49,58
16144,245428,C. Okoroji,England,SC Freiburg,LB,Left,170K,2000,21,1,55,49,56,41,54,72,53,56,35,58
16145,245940,S. Wamangituka,Congo,Paris FC,ST,Right,260K,1000,18,1,30,54,56,32,57,57,56,17,66,58
16146,246196,R. Way,Australia,Wellington Phoenix,LB,Right,100K,1000,28,1,57,56,54,46,56,52,62,56,55,58
16147,233142,Y. Takeoka,Japan,Kawasaki Frontale,RB,Right,70K,1000,32,1,59,57,55,49,57,59,54,54,45,58
16148,243126,P. Marie,France,San Jose Earthquakes,RB,Right,140K,1000,23,1,47,37,55,42,52,69,67,56,34,58
16149,244662,M. Trovato,Italy,Cosenza,RW,Right,280K,1000,20,1,60,50,57,54,60,66,67,25,60,58
16150,231351,Y. Urra,Chile,CD Huachipato,GK,Right,160K,1000,21,1,17,12,13,28,35,22,24,9,21,58
16151,235703,A. Beestin,England,Doncaster Rovers,ST,Right,190K,1000,20,1,52,47,59,58,59,63,58,35,49,58
16152,238775,S. Kowalczyk,Poland,Pogoń Szczecin,RM,Right,240K,1000,19,1,47,37,58,53,60,80,75,22,59,58
16153,241335,Zhang Xiuwei,China PR,Tianjin Quanjian FC,CDM,Right,150K,2000,22,1,40,45,58,57,60,75,63,54,39,58
16154,244919,Martín,Spain,Rayo Vallecano,CB,Right,240K,1000,18,1,25,59,24,28,55,45,60,55,34,58
16155,239800,S. Sessegnon,England,Fulham,RB,Right,230K,3000,18,1,52,45,54,44,52,66,58,58,33,58
16156,244920,Javi Rubio,Spain,Rayo Vallecano,LM,Left,220K,1000,19,1,60,33,55,54,57,59,53,21,53,58
16157,240059,K. Lebon,France,Paris FC,LW,Right,190K,1000,20,1,54,38,61,52,57,72,49,28,45,58
16158,234941,C. Pring,England,Newport County,LB,Left,220K,4000,20,1,56,41,58,38,50,62,75,52,42,58
16159,234177,N. Ennis,England,Wolverhampton Wanderers,ST,Right,280K,4000,19,1,29,47,58,42,57,75,55,17,56,58
16160,244417,J. Krahl,Germany,RB Leipzig,GK,Right,210K,1000,18,1,12,14,8,20,18,32,19,12,14,58
16161,239042,H. Al Qahtani,Saudi Arabia,Al Faisaly,CM,Right,180K,3000,23,1,42,42,52,62,55,65,66,42,65,58
16162,230083,J. Hardy,England,Brentford,ST,Right,280K,3000,19,1,32,46,52,38,60,61,49,10,61,58
16163,242118,S. Córdova,Mexico,Club Necaxa,RM,Right,200K,5000,21,1,60,43,58,53,62,57,62,26,64,58
16164,210119,Q. Roberts,Canada,Los Angeles FC,GK,Right,130K,1000,23,1,18,13,16,24,24,46,36,17,25,58
16165,225991,Zhang Chenlong,China PR,Guangzhou R&F; FC,LB,Right,130K,2000,25,1,54,47,51,52,52,76,75,52,47,58
16166,235719,J. Soñora,United States,Club Atlético Talleres,LW,Right,230K,3000,21,1,54,26,64,45,61,73,37,25,59,58
16167,235975,A. Al Aryani,Saudi Arabia,Al Ittihad,RM,Right,220K,4000,22,1,49,53,60,47,59,69,54,19,61,58
16168,244167,S. Milewski,Poland,Zagłębie Sosnowiec,CDM,Right,170K,1000,20,1,48,50,51,56,55,58,57,58,54,58
16169,240328,A. Ba Masoud,Saudi Arabia,Al Fayha,LWB,Left,170K,2000,22,1,56,38,57,51,55,60,59,55,38,58
16170,240584,B. Verbong,Netherlands,VVV-Venlo,GK,Right,160K,1000,18,1,14,10,6,25,12,37,16,9,17,58
16171,194248,Ryang Yong Gi,Korea DPR,Vegalta Sendai,CF,Right,50K,1000,36,1,66,46,64,62,66,64,49,62,49,58
16172,243913,S. Micolta,Ecuador,Unión La Calera,ST,Right,260K,1000,18,1,43,49,60,47,51,65,72,27,70,58
16173,236234,C. Huanca,Chile,Deportes Iquique,ST,Right,250K,1000,17,1,30,59,51,26,53,62,50,17,62,58
16174,239562,D. Grootenhuis,Netherlands,FC Emmen,LM,Left,200K,1000,21,1,45,60,59,58,58,65,58,43,45,58
16175,241866,T. Righetti,Switzerland,FC Thun,CB,Right,190K,1000,20,1,45,48,53,54,52,54,53,54,42,58
16176,182474,Zhang Chong,China PR,Dalian YiFang FC,GK,Right,80K,1000,30,1,8,20,16,9,22,58,28,12,16,58
16177,201419,G. Shaw,Republic of Ireland,St. Patrick's Athletic,ST,Right,160K,1000,26,1,33,61,51,37,57,44,73,24,52,58
16178,240331,P. Camará,Guinea Bissau,Crawley Town,LS,Right,220K,1000,21,1,34,57,58,28,57,61,58,13,58,58
16179,242124,Y. Maeda,Japan,V-Varen Nagasaki,CDM,Right,50K,1000,33,1,42,39,52,51,58,66,70,59,51,58
16180,242637,C. Galvin,Republic of Ireland,Waterford FC,LM,Right,200K,1000,22,1,55,40,59,52,58,79,60,35,43,58
16181,219854,G. Smith,England,Lincoln City,GK,Left,120K,2000,24,1,17,14,13,26,26,34,20,11,32,58
16182,231630,B. Stevenson,England,Gillingham,CAM,Right,170K,1000,19,1,51,56,59,63,58,59,67,23,47,58
16183,233678,M. Yamada,Japan,FC Tokyo,CB,Right,160K,1000,23,1,34,55,31,54,42,63,63,54,36,58
16184,239566,J. Schau,Germany,FC Carl Zeiss Jena,CDM,Right,170K,1000,19,1,48,44,53,55,58,66,71,53,40,58
16185,242638,D. Kelly,Republic of Ireland,Bohemian FC,RM,Right,200K,1000,22,1,58,52,60,51,59,49,51,23,41,58
16186,244942,S. Guðjohnsen,Iceland,Spezia,ST,Left,210K,1000,20,1,23,63,52,29,55,50,56,18,54,58
16187,245454,W. Ebane,Gabon,FC Lorient,LB,Left,120K,1000,26,1,46,52,46,41,52,49,55,58,36,58
16188,228047,Cao Yongjing,China PR,Beijing Renhe FC,RM,Right,210K,2000,21,1,46,49,59,50,56,68,81,55,58,58
16189,244688,L. Kouagba,France,AS Béziers,CB,Right,140K,1000,24,1,22,48,30,22,31,49,68,55,36,58
16190,242385,T. Abraham,England,Fulham,ST,Right,250K,4000,17,1,32,54,50,27,53,64,52,18,49,58
16191,229586,Pablo Cacharrón,Spain,CD Lugo,GK,Right,180K,1000,21,1,21,18,15,21,17,48,41,19,23,58
16192,205267,J. Rodríguez,Mexico,Puebla FC,GK,Right,130K,1000,25,1,13,20,15,32,24,64,41,15,38,58
16193,222931,J. Doherty,Northern Ireland,Crawley Town,LB,Left,190K,1000,22,1,58,55,57,31,54,63,62,57,72,58
16194,232403,T. Maya,Colombia,Atlético Huila,LB,Left,180K,1000,21,1,54,51,53,45,55,72,64,55,37,58
16195,228052,Du Changjie,China PR,Henan Jianye FC,ST,Right,180K,2000,20,1,47,50,58,53,57,81,61,33,49,58
16196,244692,J. Christensen,Denmark,FC Nordsjælland,CM,Right,250K,1000,17,1,51,42,57,64,58,68,65,53,32,58
16197,243669,J. Anthony,England,Bournemouth,ST,Left,260K,4000,18,1,40,53,59,40,56,67,66,21,62,58
16198,243670,J. Boote,England,Bournemouth,CM,Right,230K,4000,18,1,53,43,57,58,61,65,71,43,56,58
16199,233687,T. Odusina,England,Norwich City,CB,Right,240K,2000,18,1,26,57,29,47,38,52,55,50,33,58
16200,242391,M. Pattier,France,FC Lorient,GK,Right,140K,1000,22,1,14,11,11,28,23,25,24,14,11,58
16201,246234,J. Cobián,Mexico,Club Necaxa,LM,Left,190K,1000,19,1,57,39,60,53,63,50,54,17,61,58
16202,233948,Gao Huaze,China PR,Hebei China Fortune FC,LM,Right,180K,2000,20,1,41,54,53,52,51,66,75,23,57,58
16203,241884,D. Sugioka,Japan,Shonan Bellmare,LWB,Left,190K,1000,19,1,55,60,47,43,60,50,66,47,37,58
16204,176860,C. Månsson,Sweden,Kristiansund BK,GK,Right,10K,1000,37,1,23,28,14,35,29,46,33,18,28,58
16205,245724,D. Villa,Mexico,Club Atlas,LM,Left,190K,2000,20,1,61,40,64,56,61,54,51,21,58,58
16206,225245,R. Coughlan,Republic of Ireland,Cork City,ST,Right,220K,1000,21,1,57,59,59,30,58,70,70,19,66,58
16207,244957,A. Álvarez,Colombia,América de Cali,LB,Right,190K,1000,19,1,57,41,56,52,52,76,80,51,44,58
16208,245214,A. Estupiñán,Colombia,Deportivo Pasto,CM,Right,170K,1000,23,1,48,44,58,58,62,65,75,47,43,58
16209,210911,T. Al Kaabi,Saudi Arabia,Al Hazem,CDM,Right,130K,2000,26,1,43,48,56,55,57,65,54,56,50,58
16210,229087,H. Rodgers,England,Accrington Stanley,RB,Right,150K,1000,21,1,52,56,51,47,53,57,69,55,41,58
16211,237279,S. Shome,Canada,Montreal Impact,CM,Right,190K,1000,20,1,49,48,59,59,60,68,54,39,60,58
16212,237535,T. Matsumoto,Japan,Sanfrecce Hiroshima,CM,Right,270K,1000,19,1,32,48,62,62,66,63,52,55,38,58
16213,237536,M. İnan,Turkey,Antalyaspor,CM,Right,260K,1000,18,1,41,52,57,62,59,60,56,45,47,58
16214,228577,A. Little,England,Oxford United,CM,Right,220K,1000,21,1,56,58,56,61,60,61,55,26,57,58
16215,224482,J. Brinch,Denmark,Esbjerg fB,RB,Right,160K,1000,23,1,57,60,38,34,43,52,65,53,35,58
16216,233442,J. Osei-Tutu,England,Arsenal,RB,Right,240K,4000,19,1,49,44,50,30,52,55,65,56,42,58
16217,239330,Y. Emghames,Germany,Hannover 96,RM,Left,250K,3000,20,1,55,40,67,51,60,78,45,21,53,58
16218,242658,A. Björnström,Sweden,IK Sirius,LB,Right,160K,1000,22,1,50,54,46,40,54,57,65,56,33,58
16219,229347,M. Donohue,England,Fleetwood Town,RM,Right,250K,1000,20,1,55,44,70,55,64,61,35,19,67,58
16220,232675,M. Al Mufarrij,Saudi Arabia,Al Taawoun,CB,Left,220K,3000,21,1,25,60,38,47,27,42,54,53,32,58
